Timestamp,CPU_Load,Freq0_MHz,Freq7_MHz,RAM_Used_MB,Temp_C,Battery_Perc,Voltage_mV
22:11:44,11,2208,2208,3415,49,100,4039
22:11:45,11,2208,2208,3445,49,100,4039
22:11:46,11,2208,2208,3452,49,100,4039
22:11:48,12,2208,2208,3451,49,100,4039
22:11:49,12,2208,1958,3449,49,100,4039
22:11:51,12,2208,2208,3450,49,100,4076
22:11:52,12,2208,2208,3452,49,100,4076
22:11:53,12,2208,2208,3477,49,100,4076
22:11:55,12,2208,2208,3468,49,100,4076
22:11:56,12,2208,2208,3453,49,100,4076
22:11:57,12,2208,2208,3446,49,100,4076
22:11:59,12,2208,1958,3445,49,100,4076
22:12:00,12,2208,2208,3474,49,100,4076
22:12:01,12,2208,2208,3459,49,100,3989
22:12:03,12,2208,2208,3464,49,100,3989
22:12:04,12,2208,2208,3464,49,100,3989
22:12:05,12,2208,2208,3446,49,100,3989
22:12:07,12,2208,2208,3456,49,100,3989
22:12:08,12,2208,2208,3484,49,100,3989
22:12:09,12,2208,2208,3464,49,100,3989
22:12:11,12,2208,2208,3476,48,100,4028
22:12:12,12,2208,2208,3483,48,100,4028
22:12:13,12,2208,2208,3479,48,100,4028
22:12:15,12,2208,2208,3464,49,100,4028
22:12:16,12,2208,2208,3463,49,100,4028
22:12:18,12,2208,2208,3472,49,100,4028
22:12:19,12,2208,2208,3455,49,100,4028
22:12:20,12,2208,2208,3464,49,100,4028
22:12:21,12,2208,2208,3455,49,100,4137
22:12:23,12,2208,2208,3445,49,100,4137
22:12:24,12,2208,2208,3451,49,100,4137
22:12:25,12,2208,2208,3463,49,100,4137
22:12:27,12,2208,2208,3465,49,100,4137
22:12:28,12,2208,2208,3479,49,100,4137
22:12:29,12,2208,2208,3485,49,100,4137
22:12:31,12,2208,2208,3420,49,100,3953
22:12:32,12,2208,2208,3425,49,100,3953
22:12:34,12,2208,2208,3411,49,100,3953
22:12:35,12,2208,2208,3420,49,100,3953
22:12:36,12,2208,2208,3435,49,100,3953
22:12:38,12,2208,2208,3453,49,100,3953
22:12:39,12,2208,2208,3451,49,100,3953
22:12:40,12,2208,2208,3428,49,100,3953
22:12:41,12,2208,2208,3453,49,100,3895
22:12:43,12,2208,2208,3468,49,100,3895
22:12:44,12,2208,2208,3444,49,100,3895
22:12:45,12,2208,2208,3445,50,100,3895
22:12:47,12,2208,2208,3422,50,100,3895
22:12:48,12,2208,2208,3433,50,100,3895
22:12:50,12,2208,2208,3446,50,100,3895
22:12:51,12,2208,2208,3429,50,100,3889
22:12:52,12,2208,2208,3441,50,100,3889
22:12:54,12,2208,2208,3453,50,100,3889
22:12:55,12,2208,2208,3412,50,100,3889
22:12:56,12,2208,2208,3435,50,100,3889
22:12:58,12,2208,2208,3444,50,100,3889
22:12:59,12,2208,2208,3425,50,100,3889
22:13:00,12,2208,2208,3458,50,100,3889
22:13:02,12,2208,2208,3456,50,100,3965
22:13:03,12,2208,2208,3457,50,100,3965
22:13:04,12,2208,2208,3447,50,100,3965
22:13:06,12,2208,2208,3473,50,100,3965
22:13:07,12,2208,2208,3481,50,100,3965
22:13:08,12,2208,2208,3472,50,100,3965
22:13:10,12,2208,2208,3442,50,100,3965
22:13:11,12,2208,2208,3448,50,100,3895
22:13:12,12,2208,2208,3474,50,100,3895
22:13:14,12,2208,2208,3482,50,100,3895
22:13:15,12,2208,2208,3431,50,100,3895
22:13:16,12,2208,2208,3416,50,100,3895
22:13:17,12,2016,2016,3398,49,100,3895
22:13:19,12,2208,2208,3408,49,100,3895
22:13:20,12,2208,2208,3415,49,100,3895
22:13:21,12,2208,2208,3222,48,100,4159
22:13:22,12,2208,2208,3150,48,100,4159
22:13:24,12,2150,2150,3112,48,100,4159
22:13:25,12,2208,2208,3112,48,100,4159
22:13:26,12,2208,2208,3113,47,100,4159
22:13:27,12,2208,2208,3114,47,100,4159
22:13:29,12,2208,2208,3120,47,100,4159
22:13:30,12,2150,2150,3121,46,100,4159
22:13:31,12,1401,1401,3122,46,100,4252
22:13:32,12,2208,2208,3141,46,100,4252
22:13:34,12,2208,2208,3142,46,100,4252
22:13:35,12,2208,2208,3142,46,100,4252
22:13:36,12,2208,2208,3142,45,100,4252
22:13:38,12,2208,2208,3143,45,100,4252
22:13:39,12,2208,2208,3143,45,100,4252
22:13:40,12,2208,2208,3143,45,100,4252
22:13:41,12,2208,2208,3146,44,100,4254
22:13:43,12,2208,2208,3227,44,100,4254
22:13:44,12,2208,2208,3265,45,100,4254
22:13:45,12,2208,2208,3265,45,100,4254
22:13:46,12,1401,1401,3268,45,100,4254
22:13:48,12,1401,1401,3253,44,100,4254
22:13:49,12,1401,1401,3253,44,100,4254
22:13:50,12,2208,2208,3253,44,100,4254
22:13:52,12,1401,1401,3256,44,100,4255
22:13:53,12,1401,1401,3256,44,100,4255
22:13:54,12,1401,1401,3256,43,100,4255
22:13:55,12,1401,1401,3256,43,100,4255
22:13:57,12,1401,1401,3256,43,100,4255
22:13:58,12,1401,1401,3257,43,100,4255
22:13:59,12,1401,1401,3257,43,100,4255
22:14:01,12,1401,1401,3257,43,100,4255
22:14:02,12,1401,1401,3257,43,100,4256
22:14:03,12,1401,1401,3257,42,100,4256
22:14:04,12,1401,1401,3255,42,100,4256
22:14:06,12,1401,1401,3255,42,100,4256
22:14:07,12,1401,1401,3255,42,100,4256
22:14:08,12,1401,2208,3255,42,100,4256
22:14:09,12,1401,1401,3255,42,100,4256
22:14:11,12,1401,1401,3240,42,100,4256
22:14:12,12,1401,1401,3240,42,100,4256
22:14:13,12,1401,2208,3240,42,100,4256
22:14:15,12,1401,1401,3225,41,100,4256
22:14:16,12,1401,1401,3225,41,100,4256
22:14:17,12,1401,1401,3225,41,100,4256
22:14:19,12,1401,1401,3225,41,100,4256
22:14:20,12,1401,1401,3225,41,100,4256
22:14:21,12,1401,1401,3225,41,100,4256
22:14:22,12,1401,2208,3225,41,100,4256
22:14:24,12,1401,1401,3224,41,100,4256
22:14:25,12,1401,1401,3224,41,100,4256
22:14:26,12,1401,2208,3224,41,100,4256
22:14:27,12,2208,2208,3224,41,100,4256
22:14:29,12,1401,2208,3224,41,100,4256
22:14:30,12,1401,1401,3224,41,100,4256
22:14:31,12,1401,1401,3224,40,100,4256
22:14:33,12,1401,1401,3225,40,100,4256
22:14:34,12,1401,1401,3224,40,100,4256
22:14:35,12,2208,2208,3224,40,100,4256
22:14:36,12,1401,1401,3224,40,100,4256
22:14:38,12,1401,1401,3224,40,100,4256
22:14:39,12,1401,1401,3224,40,100,4256
22:14:40,12,1401,1401,3225,40,100,4256
22:14:42,12,2208,2208,3225,40,100,4255
22:14:43,12,2208,2208,3224,40,100,4255
22:14:44,12,1401,1401,3224,40,100,4255
22:14:45,12,1401,1401,3224,40,100,4255
22:14:47,12,1401,1401,3224,40,100,4255
22:14:48,12,1401,1401,3224,40,100,4255
22:14:49,12,1401,1401,3225,40,100,4255
22:14:51,12,1401,1401,3225,40,100,4255
22:14:52,12,1401,1401,3224,40,100,4256
22:14:53,12,1401,1401,3224,40,100,4256
22:14:54,12,2208,2208,3224,40,100,4256
22:14:56,12,1401,1401,3224,40,100,4256
22:14:57,12,1401,1401,3224,39,100,4256
22:14:58,12,1401,1401,3224,39,100,4256
22:15:00,12,1401,1401,3224,39,100,4256
22:15:01,12,1401,1401,3224,39,100,4256
22:15:02,12,1401,1401,3224,39,100,4255
22:15:03,12,1401,1401,3224,39,100,4255
22:15:05,12,1401,1401,3224,39,100,4255
22:15:06,12,1401,1401,3224,39,100,4255
22:15:07,12,1401,1401,3224,39,100,4255
22:15:09,12,1401,1401,3224,39,100,4255
22:15:10,12,1401,1401,3224,39,100,4255
22:15:11,12,1401,1401,3224,39,100,4255
22:15:12,12,1401,1401,3223,39,100,4256
22:15:14,12,1401,1401,3224,39,100,4256
22:15:15,12,2208,2208,3224,39,100,4256
22:15:16,12,1401,1401,3224,39,100,4256
22:15:18,12,1401,1401,3224,39,100,4256
22:15:19,12,1401,1401,3224,39,100,4256
22:15:20,12,2208,2208,3224,39,100,4256
22:15:21,12,1401,1401,3224,39,100,4256
22:15:23,12,1401,2208,3224,39,100,4256
22:15:24,12,1401,1401,3224,39,100,4256
22:15:25,12,2208,2208,3224,39,100,4256
22:15:26,12,1401,2208,3225,39,100,4256
22:15:28,12,1401,1401,3226,39,100,4256
22:15:29,12,1401,1401,3226,39,100,4256
22:15:30,12,1401,2208,3226,39,100,4256
22:15:32,12,1401,1401,3226,39,100,4256
22:15:33,12,2208,2208,3226,39,100,4256
22:15:34,12,2208,2208,3226,39,100,4256
22:15:35,12,2208,2208,3226,39,100,4256
22:15:37,12,1401,1401,3226,39,100,4256
22:15:38,12,1401,1401,3224,39,100,4256
22:15:39,12,1401,1401,3224,38,100,4256
22:15:40,12,1401,1401,3225,38,100,4256
22:15:42,12,2208,2208,3225,38,100,4255
22:15:43,12,1401,1401,3225,38,100,4255
22:15:44,12,1401,1401,3225,38,100,4255
22:15:45,12,2208,2208,3225,38,100,4255
22:15:47,12,1401,1401,3225,38,100,4255
22:15:48,12,1401,1401,3225,38,100,4255
22:15:49,12,2208,2208,3225,38,100,4255
22:15:51,12,1401,1401,3225,38,100,4255
22:15:52,12,1401,1401,3225,38,100,4256
22:15:53,12,1401,1401,3225,38,100,4256
22:15:54,12,1401,1401,3225,38,100,4256
22:15:56,12,1401,2208,3225,38,100,4256
22:15:57,12,1401,1401,3226,38,100,4256
22:15:58,12,1401,1401,3225,38,100,4256
22:16:00,12,1401,1401,3225,38,100,4256
22:16:01,12,1401,2208,3226,38,100,4256
22:16:02,12,2208,2208,3226,38,100,4255
22:16:03,12,2208,2208,3226,38,100,4255
22:16:05,12,1401,1401,3225,38,100,4255
22:16:06,12,1401,1401,3226,38,100,4255
22:16:07,12,1401,1401,3225,38,100,4255
22:16:08,12,1401,1401,3226,38,100,4255
22:16:10,12,1401,1401,3226,38,100,4255
22:16:11,12,1401,1401,3226,38,100,4255
22:16:12,12,2208,2208,3226,38,100,4255
22:16:14,12,1401,1401,3226,38,100,4255
22:16:15,12,1401,1401,3226,38,100,4255
22:16:16,12,1401,1401,3226,38,100,4255
22:16:17,12,1401,1689,3226,38,100,4255
22:16:19,12,1401,2208,3226,38,100,4255
22:16:20,12,1401,1689,3226,38,100,4255
22:16:21,12,1401,1401,3226,38,100,4255
22:16:22,12,2208,2208,3226,38,100,4256
22:16:24,12,1401,1401,3226,38,100,4256
22:16:25,12,1401,1401,3226,38,100,4256
22:16:26,12,1401,1401,3228,38,100,4256
22:16:27,12,2208,2208,3228,38,100,4256
22:16:29,12,1401,1401,3228,38,100,4256
22:16:30,12,1401,1401,3228,38,100,4256
22:16:31,12,1401,1401,3228,38,100,4256
22:16:33,12,1401,1401,3228,38,100,4255
22:16:34,12,1401,1401,3228,38,100,4255
22:16:35,12,1401,1401,3227,37,100,4255
22:16:37,12,1401,1401,3228,37,100,4255
22:16:38,12,1401,1401,3228,37,100,4255
22:16:39,12,1401,1401,3228,37,100,4255
22:16:40,12,2208,2208,3228,37,100,4255
22:16:42,12,1401,1401,3228,37,100,4255
22:16:43,12,1401,1401,3228,37,100,4255
22:16:44,12,2208,2208,3228,37,100,4255
22:16:46,12,1401,1401,3228,37,100,4255
22:16:47,12,1401,1401,3228,37,100,4255
22:16:48,12,1401,1401,3228,37,100,4255
22:16:50,12,1401,1401,3228,37,100,4255
22:16:51,12,1401,1401,3228,37,100,4255
22:16:52,12,1401,1401,3228,37,100,4255
22:16:53,12,1401,1401,3228,37,100,4256
22:16:55,12,1401,1401,3228,37,100,4256
22:16:56,12,1401,1401,3228,37,100,4256
22:16:57,12,1401,1401,3228,37,100,4256
22:16:58,12,2208,2208,3228,37,100,4256
22:17:00,12,1401,1401,3228,37,100,4256
22:17:01,12,1401,1401,3228,37,100,4256
22:17:02,12,1401,1401,3228,37,100,4256
22:17:04,12,1401,1401,3228,37,100,4256
22:17:05,12,1401,1401,3228,37,100,4256
22:17:06,12,2208,2208,3228,37,100,4256
22:17:07,12,1401,1401,3228,37,100,4256
22:17:09,12,1401,1401,3228,37,100,4256
22:17:10,12,1401,1401,3228,37,100,4256
22:17:11,12,1401,1401,3228,37,100,4256
22:17:12,12,2208,2208,3229,37,100,4256
22:17:14,12,1401,1401,3229,37,100,4256
22:17:15,12,1401,1401,3230,37,100,4256
22:17:16,12,1401,1401,3230,37,100,4256
22:17:18,12,1401,2208,3231,37,100,4256
22:17:19,12,1401,1401,3234,37,100,4256
22:17:20,12,1401,1401,3236,37,100,4256
22:17:21,12,1804,2208,3236,37,100,4256
22:17:23,12,1401,1401,3235,37,100,4257
22:17:24,12,1401,1401,3236,37,100,4257
22:17:25,12,1401,1401,3236,37,100,4257
22:17:27,12,1401,1401,3235,37,100,4257
22:17:28,12,1401,1401,3238,37,100,4257
22:17:29,12,1401,1401,3239,37,100,4257
22:17:30,12,1401,1401,3238,37,100,4257
22:17:32,12,1401,1401,3239,37,100,4257
22:17:33,12,1401,1401,3239,37,100,4256
22:17:34,12,1401,1401,3239,37,100,4256
22:17:36,12,2208,2208,3239,37,100,4256
22:17:37,12,1401,1401,3239,37,100,4256
22:17:38,12,1401,1401,3239,37,100,4256
22:17:39,12,1401,1401,3239,37,100,4256
22:17:41,12,1401,1401,3239,37,100,4256
22:17:42,12,1401,1401,3239,37,100,4256
22:17:43,12,1401,1401,3239,37,100,4256
22:17:45,12,1401,2208,3239,37,100,4256
22:17:46,12,1401,1401,3239,37,100,4256
22:17:47,12,1401,1401,3239,37,100,4256
22:17:48,12,2208,2208,3238,37,100,4256
22:17:50,12,1401,2208,3238,37,100,4256
22:17:51,12,1401,1401,3239,37,100,4256
22:17:52,12,1401,1401,3238,37,100,4256
22:17:53,12,1401,1401,3238,37,100,4256
22:17:55,12,2208,2208,3238,37,100,4256
22:17:56,12,1401,1401,3238,37,100,4256
22:17:57,12,2208,1689,3238,37,100,4256
22:17:59,12,2208,2208,3238,37,100,4256
22:18:00,12,1401,1401,3238,37,100,4256
22:18:01,12,1401,1401,3238,37,100,4256
22:18:02,12,2208,2208,3238,37,100,4256
22:18:04,12,1401,1401,3238,37,100,4257
22:18:05,12,1401,1401,3238,37,100,4257
22:18:06,12,1401,1401,3238,36,100,4257
22:18:07,12,1401,1401,3238,36,100,4257
22:18:09,12,1401,1401,3238,36,100,4257
22:18:10,12,1401,1401,3238,36,100,4257
22:18:11,12,1401,1401,3238,36,100,4257
22:18:13,12,1401,1401,3238,36,100,4257
22:18:14,12,1401,1401,3239,36,100,4257
22:18:15,12,1401,1401,3239,36,100,4257
22:18:17,12,1401,1401,3239,36,100,4257
22:18:18,12,1401,1401,3238,36,100,4257
22:18:19,12,1401,1401,3238,36,100,4257
22:18:20,12,1401,2208,3239,36,100,4257
22:18:22,12,1401,1401,3239,36,100,4257
22:18:23,12,1401,2208,3239,36,100,4255
22:18:24,12,1401,1401,3239,36,100,4255
22:18:25,12,1401,1401,3239,36,100,4255
22:18:27,12,1401,1401,3239,36,100,4255
22:18:28,12,1401,1401,3239,36,100,4255
22:18:29,12,1401,1401,3239,36,100,4255
22:18:31,12,1401,1401,3239,36,100,4255
22:18:32,12,1401,1401,3239,36,100,4255
22:18:33,12,2208,2208,3239,36,100,4255
22:18:34,12,1401,1401,3239,36,100,4255
22:18:36,12,1401,1401,3239,36,100,4255
22:18:37,12,1401,1401,3239,36,100,4255
22:18:38,12,1401,1401,3239,36,100,4255
22:18:40,12,1401,1401,3239,36,100,4255
22:18:41,12,1401,2208,3239,36,100,4255
22:18:42,12,1401,2208,3239,36,100,4255
22:18:43,12,1401,1401,3237,36,100,4255
22:18:45,12,2208,1689,3237,36,100,4255
22:18:46,12,1401,1401,3237,36,100,4255
22:18:47,12,1401,1401,3237,36,100,4255
22:18:49,12,1401,1401,3237,36,100,4255
22:18:50,12,1401,1401,3237,36,100,4255
22:18:51,12,1401,1401,3237,36,100,4255
22:18:52,12,2208,2208,3237,36,100,4255
22:18:54,12,1401,1401,3237,36,100,4256
22:18:55,12,1401,1401,3237,36,100,4256
22:18:56,12,1401,1401,3237,36,100,4256
22:18:58,11,1401,2208,3237,36,100,4256
22:18:59,11,1401,2208,3237,36,100,4256
22:19:00,11,1401,2208,3237,36,100,4256
22:19:01,11,1401,1401,3237,36,100,4256
22:19:03,11,1401,1401,3237,36,100,4256
22:19:04,11,1401,1401,3238,36,100,4256
22:19:05,11,1401,1401,3237,36,100,4256
22:19:06,11,1401,1401,3237,36,100,4256
22:19:08,11,1401,1401,3237,36,100,4256
22:19:09,11,1401,1401,3237,36,100,4256
22:19:10,11,1401,1401,3238,36,100,4256
22:19:12,11,1401,1401,3238,36,100,4256
22:19:13,11,1401,1401,3238,36,100,4257
22:19:14,11,1401,1401,3238,36,100,4257
22:19:16,11,1401,1401,3238,36,100,4257
22:19:17,11,1401,1401,3238,36,100,4257
22:19:18,11,1401,2208,3237,36,100,4257
22:19:19,11,1401,2208,3238,36,100,4257
22:19:21,11,1401,1401,3238,36,100,4257
22:19:22,11,1401,1401,3237,36,100,4257
22:19:23,11,2208,2208,3238,36,100,4256
22:19:24,11,1401,1401,3237,36,100,4256
22:19:26,11,1401,1401,3238,36,100,4256
22:19:27,11,1401,1401,3238,36,100,4256
22:19:28,11,2208,2208,3238,36,100,4256
22:19:29,11,2208,2208,3238,36,100,4256
22:19:31,11,1401,1401,3238,36,100,4256
22:19:32,11,2208,2208,3238,36,100,4256
22:19:33,11,1401,2208,3238,36,100,4256
22:19:35,11,2208,2208,3238,36,100,4256
22:19:36,11,1401,1401,3238,36,100,4256
22:19:37,11,1401,2208,3238,36,100,4256
22:19:38,11,1401,2208,3221,36,100,4256
22:19:40,11,1401,2208,3221,36,100,4256
22:19:41,11,1401,1401,3222,36,100,4256
22:19:42,11,1401,1401,3222,36,100,4256
22:19:43,11,2208,2208,3221,36,100,4257
22:19:45,11,1401,1401,3221,36,100,4257
22:19:46,11,2208,2208,3221,36,100,4257
22:19:47,11,1401,1401,3221,36,100,4257
22:19:48,11,1401,1401,3221,36,100,4257
22:19:50,11,2208,2208,3222,36,100,4257
22:19:51,11,1401,1401,3222,36,100,4257
22:19:52,11,1401,1401,3222,36,100,4257
22:19:54,11,1401,1401,3222,36,100,4256
22:19:55,11,2208,1689,3222,36,100,4256
22:19:56,11,1401,2208,3222,36,100,4256
22:19:57,11,1401,1401,3222,36,100,4256
22:19:59,11,1401,1401,3222,36,100,4256
22:20:00,11,1401,1401,3222,36,100,4256
22:20:01,11,1401,1401,3222,36,100,4256
22:20:03,11,1401,1401,3222,36,100,4256
22:20:04,11,1401,1401,3222,36,100,4256
22:20:05,11,1401,1401,3222,36,100,4256
22:20:06,11,1401,1401,3222,36,100,4256
22:20:08,11,1401,1401,3222,36,100,4256
22:20:09,11,1401,1401,3222,36,100,4256
22:20:10,11,1401,1401,3222,36,100,4256
22:20:12,11,1401,1401,3222,35,100,4256
22:20:13,11,1401,1401,3222,35,100,4256
22:20:14,11,2208,2208,3222,35,100,4255
22:20:15,11,1401,1401,3222,35,100,4255
22:20:17,11,1401,1401,3222,35,100,4255
22:20:18,11,2208,2208,3222,35,100,4255
22:20:19,11,1401,1401,3222,35,100,4255
22:20:21,11,1401,1401,3222,35,100,4255
22:20:22,11,1401,1401,3222,35,100,4255
22:20:23,11,1401,1401,3223,35,100,4255
22:20:24,11,2208,2208,3223,35,100,4256
22:20:26,11,1401,1401,3223,35,100,4256
22:20:27,11,1401,1401,3223,35,100,4256
22:20:28,11,2208,1689,3222,35,100,4256
22:20:29,11,1401,2208,3223,35,100,4256
22:20:31,11,1401,1401,3223,35,100,4256
22:20:32,11,1401,1401,3223,35,100,4256
22:20:33,11,1401,1401,3223,35,100,4256
22:20:34,11,2208,2208,3222,35,100,4256
22:20:36,11,1401,1401,3222,35,100,4256
22:20:37,11,1401,1401,3222,35,100,4256
22:20:38,11,1401,1401,3222,35,100,4256
22:20:40,11,1401,1401,3223,35,100,4256
22:20:41,11,1401,1401,3223,35,100,4256
22:20:42,11,1401,1401,3223,35,100,4256
22:20:43,11,1401,1401,3223,35,100,4256
22:20:45,11,1401,1401,3223,35,100,4256
22:20:46,11,2208,2208,3223,35,100,4256
22:20:47,11,1401,1401,3223,35,100,4256
22:20:49,11,2208,2208,3223,35,100,4256
22:20:50,11,1401,1401,3223,35,100,4256
22:20:51,11,1401,1401,3223,35,100,4256
22:20:52,11,1401,1401,3223,35,100,4256
22:20:54,11,1401,1401,3223,35,100,4256
22:20:55,11,1401,1401,3224,35,100,4256
22:20:56,11,1401,1401,3224,35,100,4256
22:20:58,11,1401,1401,3224,35,100,4256
22:20:59,11,1401,1401,3224,35,100,4256
22:21:00,11,1401,1401,3224,35,100,4256
22:21:01,11,1401,1401,3223,35,100,4256
22:21:03,11,1401,1401,3224,35,100,4256
22:21:04,11,1401,1401,3224,35,100,4249
22:21:05,11,1401,1401,3224,35,100,4249
22:21:07,11,1401,1401,3224,35,100,4249
22:21:08,11,2208,2208,3224,35,100,4249
22:21:09,11,1401,1401,3224,35,100,4249
22:21:10,11,1401,1401,3224,35,100,4249
22:21:12,11,1401,1401,3224,35,100,4249
22:21:13,11,1401,1401,3224,35,100,4249
22:21:14,11,1401,1401,3224,35,100,4248
22:21:15,11,1401,2208,3224,35,100,4248
22:21:17,11,1401,1401,3224,35,100,4248
22:21:18,11,1401,1401,3224,35,100,4248
22:21:19,11,1401,1401,3224,35,100,4248
22:21:21,11,1401,1401,3224,35,100,4248
22:21:22,11,1401,1401,3224,35,100,4248
22:21:23,11,2208,2208,3224,35,100,4248
22:21:24,11,1401,1401,3224,35,100,4248
22:21:26,11,1401,1401,3224,35,100,4248
22:21:27,11,1401,2208,3224,35,100,4248
22:21:28,11,1401,1401,3224,35,100,4248
22:21:29,11,1401,1401,3224,35,100,4248
22:21:31,11,2208,2208,3224,35,100,4248
22:21:32,11,1401,1401,3224,35,100,4248
22:21:33,11,1401,1401,3224,35,100,4248
22:21:35,11,1401,1401,3224,35,100,4248
22:21:36,11,1401,1401,3224,35,100,4248
22:21:37,11,1401,1401,3224,35,100,4248
22:21:38,11,2208,2208,3224,35,100,4248
22:21:40,11,1401,1401,3224,35,100,4248
22:21:41,11,1401,2208,3224,35,100,4248
22:21:42,11,1401,1401,3225,35,100,4248
22:21:44,11,1401,1401,3224,35,100,4248
22:21:45,11,1401,1401,3224,35,100,4249
22:21:46,11,1401,1401,3224,35,100,4249
22:21:47,11,1401,1401,3224,35,100,4249
22:21:49,11,1401,1401,3224,35,100,4249
22:21:50,11,1401,2208,3225,35,100,4249
22:21:51,11,1401,1401,3225,35,100,4249
22:21:53,11,1401,1401,3225,35,100,4249
22:21:54,11,1401,2208,3225,35,100,4249
22:21:55,11,1401,2208,3225,35,100,4248
22:21:56,11,1401,1401,3224,35,100,4248
22:21:58,11,1401,1401,3225,35,100,4248
22:21:59,11,1401,1401,3225,35,100,4248
22:22:00,11,1401,1401,3224,35,100,4248
22:22:02,11,1401,1401,3225,35,100,4248
22:22:03,11,2208,2208,3225,35,100,4248
22:22:04,11,1401,1401,3225,35,100,4249
22:22:05,11,1401,1401,3225,35,100,4249
22:22:07,11,1401,1401,3225,35,100,4249
22:22:08,11,1401,1401,3225,35,100,4249
22:22:09,11,1401,2208,3225,35,100,4249
22:22:11,11,1401,1401,3225,35,100,4249
22:22:12,11,1401,1401,3225,35,100,4249
22:22:13,11,1401,1401,3225,35,100,4249
22:22:14,11,2208,2208,3225,35,100,4248
22:22:16,11,1401,1401,3225,35,100,4248
22:22:17,11,1401,1401,3225,35,100,4248
